year_code,year,cd_area,area_name,A1101_総人口【人】,A7101_世帯数【世帯】,C610101_売上金額（民営）（農林漁業）【百万円】,C610104_売上金額（民営）（非農林漁業（公務を除く））【百万円】,C610105_売上金額（民営）（鉱業、採石業、砂利採取業）【百万円】,C610106_売上金額（民営）（建設業）【百万円】,C610107_売上金額（民営）（製造業）【百万円】,C610108_売上金額（民営）（電気・ガス・熱供給・水道業）【百万円】,C610109_売上金額（民営）（情報通信業）【百万円】,C610110_売上金額（民営）（運輸業、郵便業）【百万円】,C610111_売上金額（民営）（卸売業、小売業）【百万円】,C610114_売上金額（民営）（金融業、保険業）【百万円】,C610115_売上金額（民営）（不動産業、物品賃貸業）【百万円】,C610116_売上金額（民営）（学術研究、専門・技術サービス業）【百万円】,C610117_売上金額（民営）（宿泊業、飲食サービス業）【百万円】,C610118_売上金額（民営）（生活関連サービス業、娯楽業）【百万円】,C610119_売上金額（民営）（教育、学習支援業）【百万円】,C610120_売上金額（民営）（医療、福祉）【百万円】,C610121_売上金額（民営）（複合サービス事業）【百万円】,C610122_売上金額（民営）（サービス業（他に分類されないもの））【百万円】,D2201_財政力指数（市町村財政）【‐】,D2209_一般財源（市町村財政）【千円】,I5101_病院数【施設】
2020100000,2020年度,33622,岡山県 勝央町,10888,4089,837,229669,,6594,186010,,,9523,16230,787,800,92,571,1030,777,5778,325,489,0.52,3829212,1
2020100000,2020年度,33623,岡山県 奈義町,5578,1942,1925,42031,0,3280,32462,43,,,3655,,0,65,217,47,4,,212,316,0.32,2700702,0
2020100000,2020年度,33643,岡山県 西粟倉村,1398,575,348,3400,0,917,1142,,,,579,,,,36,,12,191,,19,0.13,1626255,0
2020100000,2020年度,33663,岡山県 久米南町,4530,1793,1939,16778,0,740,10561,238,,,2830,,,98,161,34,,1708,157,182,0.24,2638924,0
2020100000,2020年度,33666,岡山県 美咲町,13053,5028,10357,74673,0,7632,40427,,,,6246,427,102,483,209,522,31,3753,514,11642,0.25,6895649,1
2020100000,2020年度,33681,岡山県 吉備中央町,10886,4283,854,74976,0,3564,50070,,62,542,8579,435,108,68,450,239,1969,6891,487,1512,0.29,5467992,2
2020100000,2020年度,34100,広島県 広島市,1200754,555123,7317,20159505,1322,1701391,2902249,555396,690461,544330,8087544,1244219,743679,319721,173749,304303,152183,2120854,32192,585912,0.83,288342107,84
2020100000,2020年度,34101,広島県 広島市 中区,142699,81602,534,7742192,,681100,105069,,559976,39731,2641514,890338,412033,148227,77222,71110,27283,1322427,8225,295453,,,20
2020100000,2020年度,34102,広島県 広島市 東区,119353,53056,,,0,144504,15359,,35400,39488,707700,84723,21873,35840,7650,19345,13969,359077,1521,64292,,,6
2020100000,2020年度,34103,広島県 広島市 南区,145805,72206,289,4120999,0,214038,1601718,57928,62069,126116,1456131,163616,79400,42029,29656,62350,27217,129113,3962,65657,,,12
2020100000,2020年度,34104,広島県 広島市 西区,190232,93866,543,3032405,0,308921,313852,5944,27224,72824,1832784,31904,139509,53981,17234,51584,16524,84550,2654,72914,,,13
2020100000,2020年度,34105,広島県 広島市 安佐南区,247020,106284,803,1550917,0,178798,104330,147,4334,154474,747390,31677,49969,22687,20535,57479,42286,82092,5436,49283,,,14
2020100000,2020年度,34106,広島県 広島市 安佐北区,138979,57775,2882,715493,,72270,240758,,627,28341,194482,15947,11515,3553,7285,12547,8650,68819,5639,16477,,,5
2020100000,2020年度,34107,広島県 広島市 安芸区,77103,31483,,,0,30389,288374,,167,41800,199606,5382,5102,5602,2883,5715,3883,24282,1214,8956,,,4
2020100000,2020年度,34108,広島県 広島市 佐伯区,139563,58851,2139,822717,,71370,232789,,665,41555,307937,20632,24279,7802,11284,24172,12371,50495,3541,12880,,,10
2020100000,2020年度,34202,広島県 呉市,214592,94483,3195,1910180,,98249,992560,4690,4115,79029,394464,,17907,21200,20646,30632,12476,126734,4548,37632,0.61,51057865,26
2020100000,2020年度,34203,広島県 竹原市,23993,10682,1407,190414,0,21064,71234,14,195,8318,55738,6632,1450,2049,3008,3246,632,12429,1186,3218,0.60,6701361,4
2020100000,2020年度,34204,広島県 三原市,90573,39091,5223,719864,0,49832,318431,3429,1973,28285,185569,18494,10230,6370,9539,16536,5856,43100,5365,16853,0.55,25235721,11
2020100000,2020年度,34205,広島県 尾道市,131170,57519,4355,1308137,,61146,598857,3111,2479,50196,364868,37750,8204,12671,14282,54041,,60978,4362,28387,0.56,33419368,11
2020100000,2020年度,34207,広島県 福山市,460930,193371,7539,5016258,,393774,1602528,,50731,230813,1662227,258360,81735,122923,61183,117290,32182,216486,18191,110843,0.82,92140159,41
2020100000,2020年度,34208,広島県 府中市,37655,15030,2080,309413,,11243,177216,,542,6252,59527,16607,2230,1010,2905,5614,527,17694,2198,5556,0.47,11556795,4
2020100000,2020年度,34209,広島県 三次市,50681,21377,9562,401225,0,35977,98313,13559,1321,27378,136414,21871,6279,4045,4678,12936,961,21717,6818,8957,0.34,22015301,5
2020100000,2020年度,34210,広島県 庄原市,33633,13794,16008,164685,,17779,47855,,127,4745,50529,4442,963,1322,2493,5818,1355,20310,3855,2878,0.26,18006617,5
2020100000,2020年度,34211,広島県 大竹市,26319,11591,336,357578,0,16485,225145,6401,915,18292,46450,6107,1859,11163,1875,2460,246,13697,1104,5377,0.81,6984634,3
2020100000,2020年度,34212,広島県 東広島市,196608,90158,4424,2167509,0,102457,1076443,9255,6879,79968,508603,41067,33779,33550,18736,45767,45701,93658,7807,63842,0.84,43836381,16
2020100000,2020年度,34213,広島県 廿日市市,114173,47821,3042,735800,0,51395,207946,4868,1133,49537,276495,15397,11031,3914,18114,20972,4424,56386,3436,10753,0.63,26163264,10
2020100000,2020年度,34214,広島県 安芸高田市,26448,11060,16903,214301,,11584,119525,,,7521,39928,3608,829,3678,1107,5366,233,15813,554,3950,0.32,12149821,1
2020100000,2020年度,34215,広島県 江田島市,21930,10141,2563,83636,,8624,23616,310,,6191,24867,3048,614,222,1265,1307,335,9195,1186,2692,0.31,8868273,4
2020100000,2020年度,34302,広島県 府中町,51155,21615,,,0,16695,488909,,214,2532,129606,6153,9818,2552,6688,5717,2075,19371,1132,5417,0.87,8671657,2
2020100000,2020年度,34304,広島県 海田町,29636,12891,,,0,11919,88617,652,,8275,79441,9252,7172,13866,3284,15376,2775,10228,3540,4007,0.80,5459243,2
2020100000,2020年度,34307,広島県 熊野町,22834,9422,,,0,6858,26030,,,3264,20140,1233,477,398,789,3742,954,4462,698,1884,0.53,4841168,0
2020100000,2020年度,34309,広島県 坂町,12582,5232,292,350447,0,6661,87212,,,43146,195921,301,,912,1496,1373,1592,4780,455,2085,0.73,3143444,1
2020100000,2020年度,34368,広島県 安芸太田町,5740,2588,575,43511,0,5237,3041,,,416,6674,,64,41,302,425,,1828,454,1489,0.20,5400707,1
2020100000,2020年度,34369,広島県 北広島町,17763,7677,3627,215256,0,11833,131711,7,135,20568,26609,1643,1048,2017,1706,1551,1412,8817,806,5392,0.35,9195940,4
2020100000,2020年度,34431,広島県 大崎上島町,7158,3437,840,150868,0,5606,77229,,,16842,8848,951,246,23096,878,573,1165,2146,306,920,0.41,4222581,0
2020100000,2020年度,34462,広島県 世羅町,15125,6085,12429,66030,0,5510,13746,,,1790,31859,2025,1266,490,936,2700,363,3674,367,1135,0.32,6787065,1
2020100000,2020年度,34545,広島県 神石高原町,8250,3339,1609,37044,0,5343,15042,,118,961,6716,225,,1071,819,273,229,2896,758,2496,0.21,6267064,1
2020100000,2020年度,35201,山口県 下関市,255051,115817,8013,2096191,1229,140661,626856,58164,13156,103193,615792,157666,54749,28647,37815,48658,13966,146641,8797,40201,0.55,59414396,26
2020100000,2020年度,35202,山口県 宇部市,162570,72595,2871,1353033,,107388,420264,,14325,64945,427288,58603,18704,20617,18531,28425,19031,121935,5801,25966,0.73,33564201,19
2020100000,2020年度,35203,山口県 山口市,193966,87094,7726,2806019,1670,171584,224754,1529,48777,98392,898546,219347,50360,43908,25502,33139,24973,874307,7294,81937,0.64,43556884,17
2020100000,2020年度,35204,山口県 萩市,44626,20432,4147,195577,0,20970,19578,9807,1458,2846,75466,13847,3966,1992,6712,5553,1724,21474,4614,5571,0.33,17540593,7
2020100000,2020年度,35206,山口県 防府市,113979,48858,1145,1373740,,84035,830393,,654,47384,224050,28807,11181,7315,10437,17651,5864,58783,3937,16937,0.82,21507644,10
2020100000,2020年度,35207,山口県 下松市,55887,24718,,,0,38485,334588,,2756,22981,191176,9280,10459,4491,6231,10030,1554,19231,2239,10031,0.90,11205817,3
2020100000,2020年度,35208,山口県 岩国市,129125,57911,2415,943153,,128515,313275,,4118,35242,268018,37699,16150,11180,15557,16330,5629,66056,4211,19351,0.58,33992951,17
2020100000,2020年度,35210,山口県 光市,49798,21439,438,852674,0,24722,650939,,4205,7783,88438,13742,2913,11117,3954,3860,1356,18961,2373,18311,0.68,11921242,6
2020100000,2020年度,35211,山口県 長門市,32519,14135,4537,190646,,11226,61039,,,7310,53783,9940,1096,666,5388,4298,889,17860,3175,2506,0.35,12119268,5
2020100000,2020年度,35212,山口県 柳井市,30799,13932,557,273900,0,22561,31980,65224,486,4207,73556,12780,1985,2742,16569,9432,1171,23887,1997,5322,0.52,9549417,4
2020100000,2020年度,35213,山口県 美祢市,23247,9405,1968,186165,8070,15293,105636,435,135,5982,27107,5206,700,433,1453,2328,1318,6806,1617,3643,0.38,10032005,3
2020100000,2020年度,35215,山口県 周南市,137540,63289,2581,2251101,,160908,1144686,,13937,121843,407220,125532,26872,29681,35392,32347,8216,80806,6634,56760,0.80,32160959,15
2020100000,2020年度,35216,山口県 山陽小野田市,60326,26106,928,882233,0,33130,547380,63675,269,17025,109797,33380,3817,6191,5060,20036,3889,26371,2263,9949,0.61,16722213,6
2020100000,2020年度,35305,山口県 周防大島町,14798,7198,268,36535,0,7998,5112,,,1362,9849,1084,107,140,1396,406,1320,5035,1706,880,0.18,9144376,3
2020100000,2020年度,35321,山口県 和木町,6034,2476,,,0,22672,418183,,,5540,1959,1034,70,6129,289,549,,709,,704,0.71,2122353,0
2020100000,2020年度,35341,山口県 上関町,2342,1251,,,0,2401,145,,,,834,,,3097,113,140,,404,320,76,0.12,1926292,0
2020100000,2020年度,35343,山口県 田布施町,14483,5955,151,76844,,6434,45457,,664,1815,14148,794,169,2021,348,271,93,3377,587,494,0.47,3805466,0
2020100000,2020年度,35344,山口県 平生町,11914,4848,0,63858,0,4110,29743,,,2568,13157,676,336,356,1280,2715,96,7348,462,989,0.42,3338842,1
2020100000,2020年度,35502,山口県 阿武町,3055,1365,1250,7204,0,613,2835,,,,2120,,,76,44,76,,398,,403,0.17,2094148,0
2020100000,2020年度,36201,徳島県 徳島市,252391,119509,9184,3066174,0,207857,424542,40932,52282,82138,932773,308672,74569,49786,40565,35031,49485,657722,5021,104798,0.82,51043310,46
2020100000,2020年度,36202,徳島県 鳴門市,54622,22472,7288,397320,1722,26689,198942,144,557,18276,79178,8991,3432,1735,10239,5596,4672,28551,2855,5741,0.64,12020206,7
2020100000,2020年度,36203,徳島県 小松島市,36149,15141,4903,198064,0,9191,60244,1940,308,10557,56161,5024,2408,586,3416,4692,840,36169,2091,4436,0.59,8187887,7
2020100000,2020年度,36204,徳島県 阿南市,69470,27439,2475,825906,0,55399,450771,103719,365,19651,95506,25675,6011,2723,7108,5385,2584,29558,5033,16420,0.83,17721970,6
2020100000,2020年度,36205,徳島県 吉野川市,38772,15488,1280,191087,,18113,38721,3238,,5128,49964,16072,1969,1370,2736,16455,1216,30592,2443,2570,0.38,11951966,4
2020100000,2020年度,36206,徳島県 阿波市,34713,13029,4843,134910,0,13636,58011,,,5557,32536,1511,599,561,1500,1401,1125,11764,3287,3241,0.35,11521826,3
2020100000,2020年度,36207,徳島県 美馬市,28055,11244,1774,149300,278,17534,42936,954,178,3182,48721,11151,1430,1910,1820,1345,567,12674,2197,2422,0.30,11442400,6
2020100000,2020年度,36208,徳島県 三好市,23605,10325,1673,131174,,20431,34645,,963,1786,27643,6888,1123,1700,3551,2019,168,10898,1918,8855,0.22,13749729,5
2020100000,2020年度,36301,徳島県 勝浦町,4837,1847,515,26900,,4234,13530,26,,1596,3954,,23,71,118,71,397,859,341,332,0.25,2351747,1
2020100000,2020年度,36302,徳島県 上勝町,1380,638,,,0,1033,238,,,,229,,0,35,191,5,,563,,74,0.13,1708346,0
2020100000,2020年度,36321,徳島県 佐那河内村,2058,771,,,0,1090,491,,,239,395,,0,,210,3,,377,,134,0.17,1564915,0
2020100000,2020年度,36341,徳島県 石井町,24833,9624,2311,114237,,7252,36039,,1439,2797,37729,4463,1345,385,3286,7350,391,9003,576,2168,0.53,5276230,1
2020100000,2020年度,36342,徳島県 神山町,4647,2021,1411,12077,0,2266,2792,,51,278,3221,,,41,411,653,,1379,461,501,0.22,3006404,0
2020100000,2020年度,36368,徳島県 那賀町,7367,3187,739,51479,0,8526,28965,,1107,392,5828,2248,45,,337,192,40,1910,484,565,0.19,6683581,1
2020100000,2020年度,36383,徳島県 牟岐町,3743,1718,22,9762,0,2217,1037,,,119,3236,297,,57,273,77,87,1447,,135,0.17,2154139,1
2020100000,2020年度,36387,徳島県 美波町,6222,2677,200,14082,0,1996,2335,,,,4446,556,13,69,400,129,6,3242,244,455,0.17,3831392,2
2020100000,2020年度,36388,徳島県 海陽町,8358,4018,1173,40788,0,2816,19060,,,314,10203,,157,221,891,417,295,2327,547,1086,0.19,5019737,1
2020100000,2020年度,36401,徳島県 松茂町,14583,5847,366,242266,,13206,122310,,,21899,62168,926,2616,1288,1408,5264,298,8146,135,2599,0.88,3139814,3
2020100000,2020年度,36402,徳島県 北島町,22745,9353,176,211118,0,12100,62882,,,9457,72954,12263,5843,2533,1632,2203,742,23505,,4730,0.79,4311712,2
2020100000,2020年度,36403,徳島県 藍住町,35246,13973,342,207974,,11274,70467,,456,1863,88314,6812,2658,879,5101,3341,450,11942,200,4158,0.72,5942306,2
2020100000,2020年度,36404,徳島県 板野町,13042,5054,1640,213167,,16728,154195,,,4614,16317,809,878,572,334,3526,245,6715,191,4371,0.49,3493183,2
2020100000,2020年度,36405,徳島県 上板町,11384,4246,2506,35397,0,2969,6557,,,2840,12738,,589,56,458,2891,83,5234,82,393,0.42,3092406,1
2020100000,2020年度,36468,徳島県 つるぎ町,7715,3407,200,50727,0,5913,31633,,,278,8966,815,43,,266,245,10,1776,173,467,0.18,5336644,3
2020100000,2020年度,36489,徳島県 東みよし町,13622,5182,730,49564,0,5700,8003,,,1041,19343,,532,442,1148,1366,163,7423,883,1474,0.31,5024764,3
2020100000,2020年度,37201,香川県 高松市,417496,187511,6749,6056868,409,616823,428262,46043,265932,204226,2422597,591145,198591,112513,68356,116447,31716,745911,21702,186197,0.82,81783409,34
2020100000,2020年度,37202,香川県 丸亀市,109513,45721,1425,853011,656,66260,263256,12977,3925,28089,253667,45095,18918,15881,35405,27479,5563,56659,2843,16338,0.66,22160454,12
2020100000,2020年度,37203,香川県 坂出市,50624,21272,4759,829279,,53790,318910,,1218,57833,172837,22892,15301,12076,4759,6802,2675,32180,3477,11706,0.84,12392488,6
2020100000,2020年度,37204,香川県 善通寺市,31631,13145,974,193470,0,10772,39732,,,18685,68685,8561,1731,1085,4175,7286,3159,24578,1740,3160,0.53,7680295,3
2020100000,2020年度,37205,香川県 観音寺市,57438,22947,5784,574778,0,33813,251970,4080,912,21977,181708,24150,5295,3843,6579,6782,1947,20194,4560,6969,0.64,15063827,5
2020100000,2020年度,37206,香川県 さぬき市,47003,19445,3961,293167,0,15421,144681,362,157,12108,70169,8742,3664,1694,3671,4090,5048,12528,3538,7295,0.40,14352897,2
2020100000,2020年度,37207,香川県 東かがわ市,28279,11931,2601,223529,0,9865,133574,,,3920,47942,4876,442,463,2293,3403,389,9971,1589,2048,0.38,9824591,3
2020100000,2020年度,37208,香川県 三豊市,61857,23083,29264,514796,,32404,286391,1495,,21628,118313,5269,1404,4031,4759,5599,2111,18587,3741,8529,0.45,19444144,7
2020100000,2020年度,37322,香川県 土庄町,12846,5750,1097,81484,,6773,31774,,120,2951,23954,2561,520,516,2736,2902,130,2723,2231,1257,0.36,4866416,0
2020100000,2020年度,37324,香川県 小豆島町,13870,6160,210,75212,2286,5790,35913,31,12,5622,14415,2001,291,331,1112,1049,195,3912,1546,705,0.31,5566050,3
2020100000,2020年度,37341,香川県 三木町,26878,10889,2331,150121,0,14315,30852,,,3077,46579,4695,1089,2463,1636,3704,4907,33487,981,2299,0.56,5332668,3
2020100000,2020年度,37364,香川県 直島町,3103,1563,2848,443291,0,6932,420011,,,6365,4859,,27,,1284,148,,487,1503,1290,0.48,1968902,0
2020100000,2020年度,37386,香川県 宇多津町,18699,8734,0,215225,0,9700,44045,518,,19584,87812,,9348,1567,5551,27022,2248,5028,316,1478,0.88,3515060,1
2020100000,2020年度,37387,香川県 綾川町,22693,8858,3913,200713,0,15292,67358,,311,6342,75812,3036,2529,,2357,3439,344,13204,1411,6837,0.53,6418164,2
2020100000,2020年度,37403,香川県 琴平町,8468,3675,81,35707,0,2553,5570,,,630,10099,3420,176,370,3681,1435,,3870,911,2852,0.40,2556434,2
2020100000,2020年度,37404,香川県 多度津町,22445,9770,258,217744,0,7004,140387,,,5187,38973,5019,1085,848,2165,2564,456,7755,550,5247,0.64,5009846,4
2020100000,2020年度,37406,香川県 まんのう町,17401,6531,3731,88602,0,10192,48279,,62,2678,15323,147,768,377,1116,2201,309,5343,1057,751,0.34,6608087,1
2020100000,2020年度,38201,愛媛県 松山市,511192,241234,3762,5279011,,349040,443655,,166916,149787,1816999,551035,129144,79334,79002,144009,58549,1080357,17976,170034,0.77,90802998,41
2020100000,2020年度,38202,愛媛県 今治市,151672,68328,4964,1955106,1985,94393,745892,10311,4324,250953,616472,68514,14349,12667,18369,15812,7671,71464,6234,15696,0.54,40341946,28
2020100000,2020年度,38203,愛媛県 宇和島市,70809,31452,28381,576593,0,38945,45766,9397,1977,15747,330486,54165,6598,3246,7034,16435,1395,26249,10454,8700,0.34,24987480,7
2020100000,2020年度,38204,愛媛県 八幡浜市,31987,14413,3784,194577,0,19917,40620,,,13640,75843,7184,1891,1392,2808,6623,516,13794,5250,2731,0.34,11331356,5
2020100000,2020年度,38205,愛媛県 新居浜市,115938,51310,447,1656930,0,125726,872415,46438,6403,49379,306597,49818,22772,22407,18545,27481,4776,59608,4221,40344,0.77,25262216,11
2020100000,2020年度,38206,愛媛県 西条市,104791,45193,6970,1310514,0,73322,741203,125808,688,21720,191479,40880,11060,9700,11521,26198,2439,39812,4011,10673,0.67,24784641,10
2020100000,2020年度,38207,愛媛県 大洲市,40575,17375,5643,270401,0,26550,38220,5116,304,13220,96802,29783,3871,3953,6303,13380,1297,21531,5137,4935,0.36,14972610,6
2020100000,2020年度,38210,愛媛県 伊予市,35133,14161,13165,225378,0,16942,76198,,,7241,89160,5571,1297,2900,2086,4404,383,12471,1704,2891,0.42,10109971,1
2020100000,2020年度,38213,愛媛県 四国中央市,82754,35738,2321,1274141,,59174,656776,,2666,95318,332208,23113,7619,7293,9066,17696,2210,37956,3272,14420,0.74,22530596,8
2020100000,2020年度,38214,愛媛県 西予市,35388,15474,15064,193948,0,18890,24921,,,11463,82522,2660,1070,1005,1828,30321,698,13352,1864,1869,0.25,15712066,3
2020100000,2020年度,38215,愛媛県 東温市,33903,14331,2056,328623,0,10998,78461,3045,292,24309,133403,2885,1352,488,2762,8895,7120,38706,1721,14187,0.50,8871066,4
2020100000,2020年度,38356,愛媛県 上島町,6509,3207,543,44073,0,2225,34914,,,305,3051,,68,29,368,129,1186,657,471,378,0.15,4285656,0
2020100000,2020年度,38386,愛媛県 久万高原町,7404,3638,1670,23707,,5438,2824,,,569,7089,603,30,316,558,518,371,2363,1991,359,0.19,5965217,1
2020100000,2020年度,38401,愛媛県 松前町,29630,11898,523,278961,0,26252,114614,,,9398,96930,1823,2723,6531,4426,1634,707,7685,1575,4380,0.77,5941573,2
2020100000,2020年度,38402,愛媛県 砥部町,20480,8477,192,129706,0,11679,15666,,,8285,66626,949,3061,739,8268,707,2785,6523,542,3730,0.45,5002440,1
2020100000,2020年度,38422,愛媛県 内子町,15322,6258,1264,55671,,8851,18005,,,1661,15000,1214,102,241,867,2291,15,4341,707,1795,0.27,6480724,1
2020100000,2020年度,38442,愛媛県 伊方町,8397,4077,993,366102,0,19914,3559,326467,,1118,5902,,26,902,508,140,4,1694,1388,3017,0.52,5525619,0
2020100000,2020年度,38484,愛媛県 松野町,3674,1603,85,9049,0,1722,3360,,,256,1604,,0,,79,290,35,1254,83,115,0.17,2248432,0
2020100000,2020年度,38488,愛媛県 鬼北町,9682,4346,828,34681,0,4180,5960,,,1055,15429,737,425,,252,733,5,4262,662,787,0.23,4632987,2
2020100000,2020年度,38506,愛媛県 愛南町,19601,8889,16674,58447,0,7315,5246,,,1893,27121,1722,381,1906,1149,2638,101,4521,1414,1072,0.22,9362617,3
2020100000,2020年度,39201,高知県 高知市,326545,154171,4098,3058407,3571,298822,187547,48902,65035,53459,933530,324186,70581,60765,57586,100520,26167,746144,9515,72078,0.64,69482968,61
2020100000,2020年度,39202,高知県 室戸市,11742,5933,1206,44429,,4596,12942,,150,434,15346,2675,49,72,755,1404,217,,1106,828,0.23,5949624,2
2020100000,2020年度,39203,高知県 安芸市,16243,7307,1568,76571,0,9655,9037,3086,124,2969,25345,11081,576,410,1338,3517,237,5492,2240,1464,0.32,6888194,2
2020100000,2020年度,39204,高知県 南国市,46664,19755,1656,509613,,19883,106494,,3191,44260,223928,14876,5708,7839,5315,14334,4310,43239,8988,5535,0.63,10745269,9
2020100000,2020年度,39205,高知県 土佐市,25732,10196,3403,102754,0,8262,21731,,,5375,35866,5521,854,1301,1713,6329,1427,10608,1959,1660,0.39,7651317,3
2020100000,2020年度,39206,高知県 須崎市,20590,8710,3678,180778,,13032,50247,1978,418,4056,53449,17197,1375,658,2366,10285,1659,11662,3643,,0.42,7204735,4
2020100000,2020年度,39208,高知県 宿毛市,19033,8508,8656,107506,0,10005,15953,2668,633,5817,42007,5702,2088,476,2294,8320,286,8723,1135,1397,0.37,6843938,5
2020100000,2020年度,39209,高知県 土佐清水市,12388,6179,1398,32886,0,4452,4689,,,352,10267,2078,256,195,1358,784,536,4543,931,1250,0.27,5430948,3
2020100000,2020年度,39210,高知県 四万十市,32694,14844,1501,203653,145,27478,14190,6633,1095,2793,76205,24940,2579,3811,5754,11446,912,16912,3574,5185,0.35,11936403,8
2020100000,2020年度,39211,高知県 香南市,32207,13146,1187,138160,0,9031,38591,,666,920,61549,1428,1501,226,3598,6980,1354,,337,2163,0.35,10810086,1
2020100000,2020年度,39212,高知県 香美市,26513,12033,2532,106086,,7901,34498,3398,78,952,29091,5870,444,835,2011,3588,5283,,1329,869,0.32,9873906,3
2020100000,2020年度,39301,高知県 東洋町,2194,1236,,,0,359,2213,,,,1447,,0,0,152,134,,307,215,28,0.13,1795905,0
2020100000,2020年度,39302,高知県 奈半利町,3034,1409,164,12111,,2071,2651,,,289,3784,577,29,,400,68,9,1025,418,225,0.20,1690387,0
2020100000,2020年度,39303,高知県 田野町,2498,1170,,,0,1324,1789,,,,5132,,0,,207,1053,9,2693,,165,0.20,1484786,1
2020100000,2020年度,39304,高知県 安田町,2370,1064,36,5342,0,1163,1604,,,77,1087,,88,,41,102,,,671,39,0.16,1653897,0
2020100000,2020年度,39305,高知県 北川村,1146,549,299,3667,0,1153,774,,,,125,,0,,61,,,,159,,0.20,1355187,0
2020100000,2020年度,39306,高知県 馬路村,745,376,329,5563,0,1426,,,,54,337,,0,,140,,,,142,3,0.16,1100309,0
2020100000,2020年度,39307,高知県 芸西村,3694,1511,723,11771,0,828,209,106,,,4533,,0,50,855,1102,7,2744,,146,0.26,1863265,1
2020100000,2020年度,39341,高知県 本山町,3261,1504,418,11620,0,3032,1307,,,249,4108,,108,16,95,125,,1244,,217,0.17,2469378,1
2020100000,2020年度,39344,高知県 大豊町,3252,1788,1082,11872,0,2310,4652,,,599,2449,,,100,307,147,,855,188,78,0.17,3485806,1
2020100000,2020年度,39363,高知県 土佐町,3753,1618,630,13748,,2321,1488,,,281,3486,1204,,26,309,132,,2136,228,1238,0.21,2677289,1
2020100000,2020年度,39364,高知県 大川村,366,200,330,1881,0,1221,,,,,219,,0,0,42,0,,,,,0.13,821536,0
2020100000,2020年度,39386,高知県 いの町,21374,9111,913,108022,,12549,30086,279,,2542,21422,24255,1228,1000,2111,1547,506,,2631,2074,0.36,7888895,4
2020100000,2020年度,39387,高知県 仁淀川町,4827,2460,456,21361,,4271,4154,,,379,1626,,0,837,380,122,,1231,705,311,0.17,4474663,1
2020100000,2020年度,39401,高知県 中土佐町,6002,2702,822,16593,0,2624,3013,,,416,6620,411,,29,587,131,,,478,137,0.17,3617756,1
2020100000,2020年度,39402,高知県 佐川町,12323,5141,272,35176,,4370,4593,731,48,815,13867,780,193,611,521,1278,23,,1648,566,0.34,4149532,2
2020100000,2020年度,39403,高知県 越知町,5187,2335,674,17990,,1543,2970,,,256,5631,,108,57,288,1375,2,3990,762,280,0.21,2904524,4
2020100000,2020年度,39405,高知県 檮原町,3307,1513,294,12679,0,3107,4141,428,,330,2227,,13,,465,215,,1034,118,381,0.13,3082022,1
2020100000,2020年度,39410,高知県 日高村,4812,1984,16,23510,,2417,11820,,,21,4121,,,9,319,1007,5,1518,1082,687,0.29,2136120,0
2020100000,2020年度,39411,高知県 津野町,5291,2206,418,12632,0,5231,2243,,,112,3655,,55,,286,35,,366,213,136,0.16,3780622,0
2020100000,2020年度,39412,高知県 四万十町,15607,7150,4191,56972,0,7254,9434,2537,,1751,20564,2061,211,276,1445,1911,233,,811,1296,0.23,8963311,2
2020100000,2020年度,39424,高知県 大月町,4434,2198,7473,9340,,4088,364,,,241,2363,,124,,175,345,,150,629,306,0.19,2815708,1
2020100000,2020年度,39427,高知県 三原村,1437,658,537,2326,0,1246,231,,,,203,,17,0,63,129,,358,,33,0.13,1252853,0
2020100000,2020年度,39428,高知県 黒潮町,10262,4607,2386,22012,0,4147,4442,,2,199,6544,375,,25,663,483,42,,1440,848,0.20,5365253,0
2020100000,2020年度,40100,福岡県 北九州市,939029,436245,3656,9867320,7467,846806,2247502,412633,105819,531473,3271364,532919,247216,281666,125852,185373,96635,588703,22133,363758,0.71,242526561,91
2020100000,2020年度,40101,福岡県 北九州市 門司区,93842,43268,,,,71385,141447,,438,165607,221753,13428,6155,4535,11345,7990,3500,47777,3101,20576,,,11
2020100000,2020年度,40103,福岡県 北九州市 若松区,80533,34128,1956,1332065,0,82685,507379,245276,3043,79196,245013,12770,9958,10441,9016,13620,7060,35391,2418,68799,,,5
2020100000,2020年度,40105,福岡県 北九州市 戸畑区,57494,28541,,,,54200,622630,,15244,29017,166540,13417,9045,116954,4573,11854,11167,41985,1408,24988,,,5
2020100000,2020年度,40106,福岡県 北九州市 小倉北区,183407,96175,183,2915975,,228998,138947,,64284,143490,1192379,374639,115319,89301,47265,65485,26058,162769,3287,157477,,,21
2020100000,2020年度,40107,福岡県 北九州市 小倉南区,209028,91065,995,1252730,6041,120156,299269,700,1811,41022,539612,21141,31077,11394,17909,29753,14315,93842,3144,21546,,,18
2020100000,2020年度,40108,福岡県 北九州市 八幡東区,64792,30394,72,561031,0,67557,141122,30,17333,16028,180785,18317,13205,7127,6711,5381,7364,53144,2609,24320,,,7
2020100000,2020年度,40109,福岡県 北九州市 八幡西区,249933,112674,,,,221825,396708,,3667,57113,725282,79208,62458,41915,29035,51290,27171,153795,6166,46053,,,24
2020100000,2020年度,40130,福岡県 福岡市,1612392,831124,12657,32766973,2835,2689488,820465,860063,1609907,1021466,14809719,2952877,1441357,955452,365604,418543,317493,3378304,41959,1081440,0.89,380832563,114
